x0,x1,x2,u
0.0793788,0.000263121,-8.58458,0.0560167
0.077812,-0.00103092,-8.58462,0.0558731
0.0762491,-0.00232053,-8.58446,0.055735
0.07469,-0.00360573,-8.58408,0.0556001
0.0731348,-0.00488649,-8.5835,0.0554596
0.0715836,-0.0061628,-8.58271,0.0553181
0.0700363,-0.00743465,-8.58172,0.0551778
0.0684934,-0.00870204,-8.58053,0.0550201
0.0669546,-0.00996495,-8.57912,0.0548751
0.0654199,-0.0112234,-8.57752,0.0547292
0.0638895,-0.0124773,-8.57571,0.0545765
0.0623632,-0.0137268,-8.57371,0.0544281
0.0608415,-0.0149718,-8.5715,0.054265
0.0593239,-0.0162123,-8.56909,0.0541203
0.0578108,-0.0174483,-8.56648,0.0539576
0.0563022,-0.0186797,-8.56367,0.0538006
0.0547978,-0.0199067,-8.56066,0.0536486
0.0532979,-0.0211292,-8.55746,0.0534861
0.0518028,-0.0223471,-8.55406,0.0533188
0.0503119,-0.0235606,-8.55046,0.0531651
0.0488257,-0.0247695,-8.54667,0.0529986
0.0473439,-0.025974,-8.54268,0.0528432
0.0458666,-0.0271739,-8.5385,0.0526821
0.0443941,-0.0283693,-8.53412,0.0525124
0.0429263,-0.0295602,-8.52956,0.0523438
0.0414633,-0.0307466,-8.5248,0.0521721
0.0400047,-0.0319285,-8.51985,0.052014
0.0385509,-0.0331059,-8.51471,0.0518428
0.0371016,-0.0342788,-8.50938,0.051683
0.035657,-0.0354472,-8.50387,0.0515166
0.0342172,-0.0366111,-8.49816,0.0513471
0.0327818,-0.0377705,-8.49227,0.0511847
0.0313513,-0.0389254,-8.48619,0.051013
0.0299256,-0.0400758,-8.47992,0.050842
0.0285047,-0.0412218,-8.47347,0.0506721
0.0270885,-0.0423633,-8.46684,0.0505022
0.0256773,-0.0435003,-8.46002,0.0503259
0.0242705,-0.0446328,-8.45302,0.0501678
0.0228687,-0.0457609,-8.44583,0.0499904
0.0214715,-0.0468845,-8.43847,0.0498257
0.0200792,-0.0480036,-8.43092,0.0496487
0.0186915,-0.0491183,-8.42319,0.0494869
0.0173086,-0.0502286,-8.41529,0.0493158
0.0159306,-0.0513344,-8.4072,0.0491417
0.014557,-0.0524358,-8.39894,0.0489849
0.0131883,-0.0535327,-8.3905,0.0488082
0.0118244,-0.0546252,-8.38188,0.0486383
0.0104651,-0.0557133,-8.37309,0.0484743
0.0091107,-0.056797,-8.36412,0.0482994
0.007761,-0.0578763,-8.35498,0.0481318
0.0064163,-0.0589511,-8.34566,0.0479535
0.00507614,-0.0600216,-8.33618,0.0477915
0.00374046,-0.0610877,-8.32652,0.0476316
0.00240986,-0.0621494,-8.31668,0.0474505
0.00108404,-0.0632067,-8.30668,0.0472802
-0.000237174,-0.0642596,-8.29651,0.0471158
