x0,x1,x2,u
5.81105,8.75212,68.53,-0.124131
5.81455,8.75517,68.6284,-0.124169
5.81805,8.75823,68.7265,-0.124218
5.82155,8.76129,68.8241,-0.124274
5.82506,8.76436,68.9213,-0.124335
5.82856,8.76743,69.0182,-0.124401
5.83207,8.77051,69.1146,-0.124459
5.83558,8.7736,69.2107,-0.12453
5.83909,8.7767,69.3064,-0.124606
5.84261,8.7798,69.4017,-0.124687
5.84613,8.78291,69.4965,-0.124761
5.84964,8.78602,69.591,-0.124846
5.85317,8.78914,69.6851,-0.124937
5.85669,8.79227,69.7788,-0.125032
5.86022,8.7954,69.872,-0.125131
5.86375,8.79854,69.9649,-0.125221
5.86728,8.80168,70.0574,-0.125322
5.87082,8.80483,70.1494,-0.125429
5.87436,8.80799,70.241,-0.12554
5.8779,8.81115,70.3322,-0.125653
5.88144,8.81432,70.423,-0.125758
5.88499,8.81749,70.5134,-0.125873
5.88854,8.82067,70.6034,-0.125994
5.8921,8.82386,70.693,-0.126117
5.89566,8.82705,70.7821,-0.126232
5.89922,8.83025,70.8708,-0.126357
5.90279,8.83345,70.9591,-0.126487
5.90636,8.83665,71.0469,-0.126619
5.90993,8.83987,71.1344,-0.126754
5.91351,8.84309,71.2214,-0.12688
5.91709,8.84631,71.308,-0.127016
5.92067,8.84954,71.3941,-0.127155
5.92426,8.85277,71.4798,-0.127297
5.92785,8.85601,71.5651,-0.127441
5.93145,8.85926,71.6499,-0.127577
5.93505,8.86251,71.7344,-0.127721
5.93866,8.86576,71.8183,-0.127868
5.94227,8.86902,71.9018,-0.128018
5.94588,8.87229,71.9849,-0.12816
5.9495,8.87556,72.0676,-0.12831
5.95312,8.87884,72.1498,-0.128464
5.95675,8.88212,72.2315,-0.128619
5.96038,8.88541,72.3128,-0.128776
5.96401,8.8887,72.3937,-0.128925
5.96765,8.892,72.4741,-0.129081
5.9713,8.8953,72.554,-0.12924
5.97495,8.89861,72.6335,-0.129401
5.9786,8.90192,72.7126,-0.129563
5.98226,8.90524,72.7912,-0.129717
5.98592,8.90856,72.8693,-0.129878
5.98959,8.91189,72.947,-0.130042
5.99326,8.91523,73.0242,-0.130207
5.99694,8.91856,73.1009,-0.130366
6.00062,8.92191,73.1772,-0.13053
6.0043,8.92526,73.253,-0.130697
6.008,8.92861,73.3283,-0.130865
6.01169,8.93197,73.4032,-0.131034
6.01539,8.93533,73.4776,-0.131196
6.0191,8.9387,73.5515,-0.131364
6.02281,8.94208,73.625,-0.131534
6.02652,8.94545,73.698,-0.131705
6.03024,8.94884,73.7705,-0.13187
6.03396,8.95223,73.8425,-0.13204
6.03769,8.95562,73.9141,-0.132212
6.04143,8.95902,73.9851,-0.132385
6.04517,8.96243,74.0557,-0.132558
6.04891,8.96584,74.1258,-0.132726
6.05266,8.96925,74.1955,-0.132898
6.05641,8.97267,74.2646,-0.133072
6.06017,8.97609,74.3332,-0.133246
6.06394,8.97952,74.4014,-0.133421
