psi_1,psi_2,y2,psi_1d,psi_2d,y2d,action
0.0,0.0,-2.3851417003681697e-16,-6.574407877085081e-16,-1.870661581980645e-17,-2.4639893598844746e-16,1.8756014520113504e-15
0.0,0.0,-2.4048536152472454e-16,-6.574407877085078e-16,-1.8706615819806442e-17,-2.4639893598844746e-16,1.8756014520113497e-15
0.0,0.0,-2.424565530126321e-16,-6.574407877085074e-16,-1.8706615819806432e-17,-2.4639893598844746e-16,1.8756014520113485e-15
0.0,0.0,-2.444277445005397e-16,-6.74298243803597e-16,-1.9186272635698894e-17,-2.4639893598844746e-16,1.9236937969347153e-15
0.0,0.0,-2.4639893598844726e-16,-6.742982438035967e-16,-1.9186272635698885e-17,-2.4639893598844746e-16,1.9236937969347145e-15
0.0,0.0,-2.4837012747635484e-16,-6.742982438035964e-16,-1.918627263569888e-17,-2.4639893598844746e-16,1.9236937969347137e-15
0.0,0.0,-2.503413189642624e-16,-6.911556998986872e-16,-1.9665929451591375e-17,-2.4639893598844746e-16,1.971786141858084e-15
0.0,0.0,-2.5231251045217e-16,-6.911556998986868e-16,-1.9665929451591362e-17,-2.4639893598844746e-16,1.971786141858083e-15
0.0,0.0,-2.5428370194007756e-16,-6.911556998986866e-16,-1.9665929451591356e-17,-2.4639893598844746e-16,1.971786141858082e-15
0.0,0.0,-2.5625489342798513e-16,-7.0801315599377745e-16,-2.0145586267483855e-17,-2.4639893598844746e-16,2.019878486781453e-15
0.0,0.0,-2.582260849158927e-16,-7.080131559937771e-16,-2.0145586267483843e-17,-2.4639893598844746e-16,2.0198784867814517e-15
0.0,0.0,-2.601972764038003e-16,-7.080131559937767e-16,-2.0145586267483833e-17,-2.4639893598844746e-16,2.0198784867814505e-15
0.0,0.0,-2.6216846789170786e-16,-7.080131559937764e-16,-2.0145586267483824e-17,-2.4639893598844746e-16,2.0198784867814497e-15
0.0,0.0,-2.6413965937961543e-16,-7.24870612088866e-16,-2.062524308337629e-17,-2.4639893598844746e-16,2.0679708317048166e-15
0.0,0.0,-2.66110850867523e-16,-7.248706120888657e-16,-2.062524308337628e-17,-2.4639893598844746e-16,2.0679708317048158e-15
0.0,0.0,-2.680820423554306e-16,-7.248706120888654e-16,-2.062524308337627e-17,-2.4639893598844746e-16,2.067970831704815e-15
0.0,0.0,-2.7005323384333815e-16,-7.417280681839562e-16,-2.110489989926877e-17,-2.4639893598844746e-16,2.1160631766281854e-15
0.0,0.0,-2.720244253312457e-16,-7.417280681839558e-16,-2.1104899899268757e-17,-2.4639893598844746e-16,2.116063176628184e-15
0.0,0.0,-2.739956168191533e-16,-7.417280681839554e-16,-2.1104899899268745e-17,-2.4639893598844746e-16,2.116063176628183e-15
0.0,0.0,-2.7596680830706087e-16,-7.585855242790463e-16,-2.1584556715161247e-17,-2.4639893598844746e-16,2.1641555215515538e-15
0.0,0.0,-2.7793799979496845e-16,-7.58585524279046e-16,-2.1584556715161238e-17,-2.4639893598844746e-16,2.164155521551553e-15
0.0,0.0,-2.79909191282876e-16,-7.585855242790456e-16,-2.1584556715161225e-17,-2.4639893598844746e-16,2.164155521551552e-15
0.0,0.0,-2.818803827707836e-16,-7.754429803741364e-16,-2.2064213531053724e-17,-2.4639893598844746e-16,2.212247866474922e-15
0.0,0.0,-2.8385157425869117e-16,-7.754429803741361e-16,-2.2064213531053715e-17,-2.4639893598844746e-16,2.2122478664749214e-15
0.0,0.0,-2.8582276574659874e-16,-7.754429803741357e-16,-2.2064213531053703e-17,-2.4639893598844746e-16,2.2122478664749202e-15
0.0,0.0,-2.877939572345063e-16,-7.923004364692266e-16,-2.2543870346946204e-17,-2.4639893598844746e-16,2.260340211398291e-15
0.0,0.0,-2.897651487224139e-16,-7.923004364692262e-16,-2.2543870346946192e-17,-2.4639893598844746e-16,2.2603402113982898e-15
0.0,0.0,-2.9173634021032146e-16,-7.923004364692259e-16,-2.2543870346946183e-17,-2.4639893598844746e-16,2.260340211398289e-15
0.0,0.0,-2.9370753169822904e-16,-8.091578925643156e-16,-2.302352716283865e-17,-2.4639893598844746e-16,2.3084325563216562e-15
0.0,0.0,-2.956787231861366e-16,-8.091578925643152e-16,-2.302352716283864e-17,-2.4639893598844746e-16,2.308432556321655e-15
0.0,0.0,-2.976499146740442e-16,-8.091578925643149e-16,-2.302352716283863e-17,-2.4639893598844746e-16,2.3084325563216543e-15
0.0,0.0,-2.9962110616195176e-16,-8.260153486594057e-16,-2.3503183978731128e-17,-2.4639893598844746e-16,2.3565249012450246e-15
0.0,0.0,-3.0159229764985933e-16,-8.260153486594053e-16,-2.3503183978731116e-17,-2.4639893598844746e-16,2.3565249012450235e-15
0.0,0.0,-3.035634891377669e-16,-8.26015348659405e-16,-2.3503183978731107e-17,-2.4639893598844746e-16,2.3565249012450223e-15
0.0,0.0,-3.055346806256745e-16,-8.428728047544959e-16,-2.3982840794623606e-17,-2.4639893598844746e-16,2.404617246168393e-15
0.0,0.0,-3.0750587211358205e-16,-8.428728047544956e-16,-2.3982840794623596e-17,-2.4639893598844746e-16,2.4046172461683923e-15
0.0,0.0,-3.0947706360148963e-16,-8.428728047544952e-16,-2.3982840794623587e-17,-2.4639893598844746e-16,2.404617246168391e-15
0.0,0.0,-3.114482550893972e-16,-8.597302608495849e-16,-2.4462497610516052e-17,-2.4639893598844746e-16,2.4527095910917583e-15
0.0,0.0,-3.1341944657730477e-16,-8.597302608495846e-16,-2.4462497610516043e-17,-2.4639893598844746e-16,2.4527095910917575e-15
0.0,0.0,-3.1539063806521235e-16,-8.597302608495842e-16,-2.4462497610516033e-17,-2.4639893598844746e-16,2.4527095910917563e-15
0.0,0.0,-3.173618295531199e-16,-8.76587716944675e-16,-2.494215442640853e-17,-2.4639893598844746e-16,2.5008019360151267e-15
0.0,0.0,-3.193330210410275e-16,-8.765877169446746e-16,-2.494215442640852e-17,-2.4639893598844746e-16,2.5008019360151255e-15
0.0,0.0,-3.2130421252893507e-16,-8.765877169446743e-16,-2.494215442640851e-17,-2.4639893598844746e-16,2.5008019360151247e-15
0.0,0.0,-3.2327540401684264e-16,-8.765877169446739e-16,-2.4942154426408498e-17,-2.4639893598844746e-16,2.5008019360151235e-15
0.0,0.0,-3.252465955047502e-16,-8.934451730397649e-16,-2.5421811242301e-17,-2.4639893598844746e-16,2.5488942809384943e-15
0.0,0.0,-3.272177869926578e-16,-8.934451730397643e-16,-2.5421811242300985e-17,-2.4639893598844746e-16,2.548894280938493e-15
0.0,0.0,-3.2918897848056536e-16,-8.934451730397641e-16,-2.542181124230098e-17,-2.4639893598844746e-16,2.5488942809384923e-15
0.0,0.0,-3.3116016996847294e-16,-9.10302629134855e-16,-2.590146805819348e-17,-2.4639893598844746e-16,2.5969866258618627e-15
0.0,0.0,-3.331313614563805e-16,-9.103026291348546e-16,-2.5901468058193468e-17,-2.4639893598844746e-16,2.596986625861862e-15
0.0,0.0,-3.351025529442881e-16,-9.103026291348544e-16,-2.5901468058193462e-17,-2.4639893598844746e-16,2.596986625861861e-15
0.0,0.0,-3.3707374443219566e-16,-9.271600852299451e-16,-2.6381124874085958e-17,-2.4639893598844746e-16,2.6450789707852315e-15
0.0,0.0,-3.3904493592010323e-16,-9.271600852299447e-16,-2.6381124874085946e-17,-2.4639893598844746e-16,2.6450789707852303e-15
0.0,0.0,-3.410161274080108e-16,-9.271600852299443e-16,-2.6381124874085933e-17,-2.4639893598844746e-16,2.645078970785229e-15
0.0,0.0,-3.429873188959184e-16,-9.44017541325034e-16,-2.68607816899784e-17,-2.4639893598844746e-16,2.6931713157085964e-15
