psi_1,psi_2,y2,psi_1d,psi_2d,y2d,action
6.387905062299247,6.387905062299247,-4.0,0.0,0.0,0.0,0.0
6.385944187795688,6.387864390976975,-4.016821288217152,-0.024510931294484832,-0.0003183585698889146,-0.2102309240894054,0.06981317007977318
6.3820031681521865,6.387813215362953,-4.033635088431221,-0.049262745543765085,-0.00025472977446111176,-0.21013260550903184,0.13962634015954636
6.376042697043056,6.3877820766231554,-4.050442457313376,-0.07450588886412622,0.00019759323573919317,-0.21007718211598597,0.20943951023931956
6.368001836887701,6.38780218495192,-4.067249286639538,-0.10051075194193754,0.0010491849288975794,-0.21012449157318433,0.2792526803190927
6.357795452060612,6.387905724050881,-4.084066241219251,-0.1275798103386061,0.002314691814398842,-0.2103336921316357,0.3490658503988659
6.345310433038441,6.388126174291074,-4.100908721741648,-0.15606273777713842,0.004013170803312845,-0.21076347265504972,0.41887902047863906
6.33040033719868,6.3884986643730395,-4.117796840666255,-0.18637619799702002,0.006168581289490277,-0.2114720719400037,0.48869219055841223
6.3128778684036755,6.389060362597631,-4.134755395171325,-0.21903085993755517,0.008810463240115463,-0.2125170304270972,0.5585053606381855
6.2925042995347304,6.389850920809049,-4.151813814873372,-0.25466961086180934,0.01197485060810792,-0.2139545549961427,0.6283185307179586
6.26897442555663,6.39091298676701,-4.169006052741313,-0.2941234247262521,0.015705494085280824,-0.21583831406676346,0.6981317007977318
6.24189476263103,6.3922928042283935,-4.18637037437866,-0.3384957865700057,0.020055505066100453,-0.21821738431608115,0.767944870877505
6.213852950784339,6.394104167093619,-4.203941498889196,-0.3505226480836236,0.025578894464401297,-0.2211204192338597,0.7853981852531433
6.185811138937649,6.39638727487152,-4.221768032404676,-0.3505226480836236,0.03150989178480451,-0.22465596709603108,0.7853981852531433
6.157769327090959,6.3991474467159914,-4.239904177737804,-0.3505226480836236,0.037504503291536796,-0.228855908742207,0.7853981852531433
6.1297275152442685,6.402389524992096,-4.258401826761781,-0.3505226480836236,0.043556452710380236,-0.23368740916546632,0.7853981852531433
6.101685703397578,6.406117823917937,-4.277309915353884,-0.3505226480836236,0.04965880823651058,-0.23910932232356705,0.7853981852531433
6.073643891550888,6.410336076096717,-4.296673739476589,-0.3505226480836236,0.055803957313825155,-0.24507172113740255,0.7853981852531433
6.045602079704198,6.415047377139322,-4.316534235238538,-0.3505226480836236,0.061983584222530884,-0.2515154690813841,0.7853981852531433
6.017560267857507,6.4202541286277235,-4.336927226781561,-0.3505226480836236,0.06818865112487585,-0.258371846541561,0.7853981852531433
5.989518456010817,6.425957979723409,-4.357882646941662,-0.3505226480836236,0.07440938326381501,-0.2655622462884737,0.7853981852531433
5.961476644164127,6.4321597677821325,-4.379423736821606,-0.3505226480836236,0.08063525904740038,-0.27299795342879657,0.7853981852531433
5.933434832317436,6.438859458396151,-4.401566231675356,-0.3505226480836236,0.08685500578041763,-0.28058002599560894,0.7853981852531433
5.905393020470746,6.446056085346815,-4.424317541819709,-0.3505226480836236,0.09305660182167758,-0.2881992928374717,0.7853981852531433
5.877351208624056,6.45374769101281,-4.447675938629014,-0.3505226480836236,0.0992272859476962,-0.2957364855921008,0.7853981852531433
5.852974832405393,6.461993524716801,-4.471557816406995,-0.30470470273327827,0.10581957944468695,-0.3025011912976372,0.7155850151733701
5.83184381055521,6.470731705345693,-4.495998360182023,-0.2641377731272903,0.11168273329179235,-0.3096596556697972,0.645771845093597
5.813633244143613,6.479909359905614,-4.521025131316926,-0.22763208014496014,0.11691988374794036,-0.31712829939241843,0.5759586750138238
5.798089413216673,6.489480608759484,-4.546659983209768,-0.19429788658674418,0.12161139786011516,-0.3248461986395086,0.5061455049340506
5.785013300857882,6.499405095842073,-4.572920745405605,-0.16345140448489076,0.12582093654359103,-0.3327724089094996,0.43633233485427747
5.774249057109526,6.509646888612343,-4.599822718072102,-0.13455304685444325,0.1295995811173857,-0.3408838082497793,0.3665191647745043
5.765675814194143,6.520173634678728,-4.6273800147948485,-0.10716553644229203,0.13298870421854642,-0.3491733940160365,0.29670599469473113
5.7592018511716745,6.530955899831673,-4.655606786307122,-0.08092453778085246,0.13602200025536298,-0.35764896526000495,0.22689282461495797
5.754760463868403,6.54196663588581,-4.684518352869873,-0.0555173412908942,0.13872693591925075,-0.3663321336884861,0.1570796545351848
5.752307122609527,6.55318074192161,-4.714132269082728,-0.030666765735958865,0.1411257880186362,-0.37525761991494827,0.08726648445541162
5.751817650349978,6.5645746924390975,-4.744469342008982,-0.0061184032443606755,0.14323637763174837,-0.3844728051704629,0.017453314375638435
5.75328725882138,6.5761262124793305,-4.775554621565656,0.018370105892516263,0.14507257180423827,-0.3940375209523231,-0.05235985570413475
5.756730359753784,6.587813984062114,-4.807418381067949,0.04303876165505862,0.14664459845498545,-0.4040240704271218,-0.12217302578390793
5.762181135173296,6.599617371015206,-4.8400971055509086,0.06813469274389257,0.14795920184822536,-0.41451748632034974,-0.1919861958636811
5.769694915355046,6.611516150841542,-4.8736345059837545,0.09392225227188045,0.14901965181038226,-0.4256160412707127,-0.26179936594345427
5.779350484814999,6.623490242920752,-4.9080825787539295,0.12069461824940154,0.14982560765718575,-0.4374320391599775,-0.33161253602322743
