x0,x1,x2,u
-0.0120735,-0.0676727,-6.34057,0.0639782
-0.0138403,-0.0686005,-6.3297,0.0629196
-0.0155777,-0.0695143,-6.31869,0.0618801
-0.0172863,-0.0704142,-6.30753,0.060854
-0.0189664,-0.0713006,-6.29622,0.059845
-0.0206186,-0.0721736,-6.28477,0.0588512
-0.0222434,-0.0730337,-6.27318,0.0578747
-0.0238411,-0.0738808,-6.26145,0.0569153
-0.0254123,-0.0747154,-6.24959,0.0559711
-0.0269572,-0.0755376,-6.23759,0.0550385
-0.0284767,-0.0763477,-6.22546,0.0541325
-0.0299708,-0.0771459,-6.2132,0.0532322
-0.0314403,-0.0779324,-6.20081,0.0523548
-0.0328852,-0.0787075,-6.18829,0.0514832
-0.0343063,-0.0794713,-6.17565,0.0506344
-0.035704,-0.0802241,-6.16289,0.0498009
-0.0370787,-0.080966,-6.15,0.0489845
-0.0384307,-0.0816973,-6.137,0.0481777
-0.0397608,-0.0824182,-6.12387,0.0473957
-0.0410689,-0.0831289,-6.11064,0.0466137
-0.0423558,-0.0838295,-6.09729,0.0458603
-0.0436217,-0.0845203,-6.08382,0.0451145
-0.0448673,-0.0852014,-6.07025,0.0443878
-0.0460928,-0.0858731,-6.05656,0.0436745
-0.0472985,-0.0865354,-6.04277,0.0429707
-0.048485,-0.0871887,-6.02887,0.0422878
-0.0496526,-0.087833,-6.01486,0.0416145
-0.0508018,-0.0884685,-6.00075,0.0409565
-0.0519328,-0.0890953,-5.98654,0.0403137
-0.0530462,-0.0897138,-5.97223,0.0396824
-0.0541422,-0.0903239,-5.95782,0.0390644
-0.055221,-0.0909258,-5.94332,0.0384521
-0.0562834,-0.0915198,-5.92871,0.0378685
-0.0573294,-0.0921059,-5.91401,0.0372829
-0.0583595,-0.0926843,-5.89922,0.0367203
-0.0593741,-0.0932551,-5.88433,0.0361633
-0.0603734,-0.0938185,-5.86935,0.0356216
-0.0613577,-0.0943746,-5.85428,0.0350876
-0.0623274,-0.0949235,-5.83912,0.034565
-0.0632829,-0.0954654,-5.82387,0.0340614
-0.0642244,-0.0960003,-5.80854,0.0335636
-0.0651523,-0.0965285,-5.79312,0.0330791
-0.0660669,-0.0970499,-5.77762,0.0326023
-0.0669685,-0.0975648,-5.76203,0.0321407
-0.0678572,-0.0980732,-5.74636,0.031683
-0.0687337,-0.0985752,-5.7306,0.0312443
-0.0695979,-0.099071,-5.71477,0.0308094
-0.0704501,-0.0995607,-5.69886,0.0303802
-0.0712905,-0.100044,-5.68287,0.0299625
-0.0721197,-0.100522,-5.6668,0.029562
-0.0729378,-0.100994,-5.65065,0.0291634
-0.0737449,-0.10146,-5.63443,0.0287762
-0.0745414,-0.10192,-5.61813,0.0283966
-0.0753276,-0.102375,-5.60176,0.0280266
-0.0761036,-0.102824,-5.58532,0.0276661
-0.0768696,-0.103267,-5.56881,0.0273113
-0.077626,-0.103706,-5.55222,0.026968
-0.0783728,-0.104139,-5.53556,0.0266247
