x0,x1,x2,u
0.648343,0.635221,-23.4089,-0.0222202
0.648847,0.635028,-23.5044,-0.0179596
0.64921,0.63482,-23.5999,-0.012969
0.649694,0.634607,-23.6953,-0.0172552
0.650074,0.634379,-23.7908,-0.0135325
0.650344,0.634139,-23.8861,-0.00963672
0.650532,0.633889,-23.9815,-0.00669228
0.650612,0.633628,-24.0768,-0.00286679
0.650829,0.633366,-24.1721,-0.00772592
0.650959,0.633094,-24.2674,-0.00464591
0.650996,0.632813,-24.3626,-0.00130394
0.650963,0.632525,-24.4577,0.00116235
0.650837,0.63223,-24.5529,0.0044851
0.65085,0.631937,-24.648,-0.000454675
0.650789,0.631636,-24.7431,0.0021862
0.650647,0.63133,-24.8381,0.00506742
0.650406,0.631018,-24.9331,0.00859497
0.650292,0.630708,-25.028,0.004038
0.65011,0.630394,-25.1229,0.00651392
0.649854,0.630075,-25.2178,0.00913263
0.649547,0.629754,-25.3126,0.0109421
0.649169,0.629431,-25.4074,0.0134825
0.648924,0.629112,-25.5021,0.00873358
0.648624,0.628791,-25.5968,0.0106812
0.648264,0.628467,-25.6914,0.0128579
0.647862,0.628143,-25.7861,0.0143368
0.6474,0.627819,-25.8806,0.016469
0.647065,0.6275,-25.9751,0.0119447
0.646684,0.62718,-26.0696,0.0135774
0.646252,0.62686,-26.1641,0.0154165
0.645753,0.626539,-26.2585,0.0177977
0.645369,0.626225,-26.3528,0.0136834
0.644942,0.625911,-26.4471,0.0152348
0.644468,0.625597,-26.5414,0.0168859
0.643966,0.625284,-26.6357,0.0179159
0.643419,0.624974,-26.7299,0.0195033
0.642985,0.62467,-26.824,0.0154485
0.64252,0.624368,-26.9181,0.0166103
0.642016,0.624067,-27.0122,0.0179572
0.641463,0.623767,-27.1062,0.0197097
0.641012,0.623475,-27.2002,0.0160931
0.64053,0.623185,-27.2942,0.017196
0.640014,0.622896,-27.3881,0.0183774
0.63948,0.62261,-27.482,0.0190639
0.638913,0.622328,-27.5759,0.0201838
0.638446,0.622053,-27.6697,0.0166651
0.637957,0.62178,-27.7635,0.0174531
0.637441,0.62151,-27.8572,0.0183888
0.636911,0.621243,-27.9509,0.0188999
